WMO,Cycle,Category,CYCLE_NUMBER,LATITUDE,LONGITUDE,TIME
6903554,NA,1,52,69.13441,-5.34533,2019-12-05
6903554,NA,2,49,69.47285,-4.84879,2019-11-20
6903554,NA,1,82,64.24883,-6.82468,2020-05-03
6903554,NA,1,91,63.3451,-2.76557,2020-06-17
6903554,NA,1,53,69.14622,-5.71481,2019-12-10
6903554,NA,1,79,65.12785,-6.07853,2020-04-18
5904693,NA,1,49,-49.748,-165.848,2017-09-29
5904693,NA,1,76,-51.231,-146.844,2018-07-06
5904693,NA,1,57,-48.993,-167.358,2017-12-21
5904693,NA,1,125,-53.986773219214584,-143.8034580136015,2019-04-16
5904693,NA,1,93,-52.438,-148.568,2018-12-29
5904693,NA,2,148,-55.622,-111.611,2019-12-10
5903679,NA,2,72,-47.412,145.206,2011-07-23
5903679,NA,2,150,-47.656,141.023,2011-10-24
5905372,NA,1,47,-59.292,169.212,2019-05-04
5906596,NA,1,71,48.018,153.066,2024-06-26
5905105,NA,1,62,-36.013,-73.789,2019-05-29
5905105,NA,1,25,-32.567,-74.743,2018-05-25
5905105,NA,1,103,-38.394,-75.628,2020-07-12
5905105,NA,1,35,-32.576,-72.052,2018-09-02
5905105,NA,1,91,-38.567,-76.045,2020-03-14
5905105,NA,1,96,-38.672,-75.923,2020-05-03
5905105,NA,1,31,-31.797,-72.661,2018-07-24
5905105,NA,1,75,-36.697,-74.423,2019-10-06
5905105,NA,1,93,-38.439,-76.192,2020-04-03
5905105,NA,1,94,-38.709,-75.962,2020-04-13
5905105,NA,1,88,-38.82,-75.698,2020-02-13
5905105,NA,1,89,-38.536,-76,2020-02-23
5905105,NA,1,11,-32.162,-75.63,2018-01-05
5905105,NA,1,97,-38.624,-75.769,2020-05-13
6901771,NA,1,12,36.919821666666664,19.771695,2015-06-19
6901771,NA,1,148,37.405521666666665,17.340513333333334,2017-05-04
6901771,NA,1,102,35.31433333333333,17.575533333333333,2016-07-04
6901771,NA,1,57,35.92852333333333,19.64332,2016-01-13
5904854,NA,1,144,-46.01,34.169,2020-12-07
5904854,NA,1,32,-46.925,-54.79,2017-11-04
5904854,NA,1,22,-43.583,-58.868,2017-07-26
5904185,NA,1,53,-60.481,-114.406,2015-09-26
5904185,NA,2,33,-61.344,-121.352,2015-03-04
5904185,NA,1,42,-61.521,-116.493,2015-06-05
5905397,NA,1,13,-47.1037,143.0273,2018-03-17
6901773,NA,1,205,33.03391166666667,33.333103333333334,2018-06-23
6901773,NA,1,194,33.27981166666667,33.28899166666667,2018-04-07
6901773,NA,2,157,33.154556666666664,31.146453333333337,2017-07-22
6901773,NA,1,80,34.144171666666665,30.698156666666662,2016-03-26
6902545,NA,1,146,68.999,-5.797,2018-01-16
6902545,NA,1,149,67.011,-6.538,2018-02-15
6902545,NA,1,200,68.134,3.532,2019-07-12
6902545,NA,1,214,67.994,2.276,2019-12-01
6902545,NA,2,219,67.231,3.968,2020-01-20
6902545,NA,2,31,71.258,7.992,2014-11-20
6902545,NA,2,186,68.043,2.819,2019-02-22
6902545,NA,1,135,72.158,1.931,2017-09-27
6902545,NA,2,7,70.601,5.775,2014-03-25
6902545,NA,1,134,71.558,1.884,2017-09-16
6902545,NA,2,51,69.094,4.332,2015-06-08
6902545,NA,1,17,71.654,-0.154,2014-07-03
6902545,NA,1,203,67.707,2.295,2019-08-11
6902545,NA,1,211,68.009,2.457,2019-10-31
6902545,NA,1,126,71.042,8.202,2017-06-28
6902545,NA,2,77,68.335,2.16,2016-02-23
6902545,NA,1,195,67.572,5.967,2019-05-23
6902545,NA,1,74,68.903,0.65,2016-01-24
6902545,NA,1,144,69.444,-4.596,2017-12-27
6902545,NA,1,182,66.955,1.397,2019-01-13
6903550,NA,1,104,70.85840333333333,12.744088333333334,2020-10-12
6903550,NA,2,87,69.975115,13.274268333333334,2020-07-19
6903550,NA,2,71,68.92847,8.718343333333333,2020-04-30
6903550,NA,1,131,72.960445000000007,12.694651666666669,2021-02-24
5904923,NA,1,20,-20.115,88.7972,2015-07-10
6904240,NA,1,1,58.92191316666667,-49.28959083333333,2022-05-22
6904240,NA,1,83,61.5005645,-31.3659775,2024-08-02
5904766,NA,2,74,-55.001,-135.346,2018-05-17
5904766,NA,2,110,-59.371,-101.951,2019-05-13
5904766,NA,1,101,-59.442,-102.655,2019-02-12
6903555,NA,1,51,75.09885,-1.62571,2019-12-15
4903456,NA,2,41,36.498,-58.177,2023-10-16
5906316,NA,1,9,-51.65,-138.348,2021-04-09
5906316,NA,1,2,-53.303,-148.064,2021-01-29
5906316,NA,2,11,-52.556,-136.056,2021-04-29
6902544,NA,2,56,76.606,1.215,2015-05-30
6902544,NA,2,125,68.364,-14.745,2017-02-02
6902544,NA,1,64,76.305,-7.215,2015-08-18
6902544,NA,1,33,73.491,5.688,2014-10-08
6902544,NA,2,2,64.866,0.893,2013-11-27
2903395,NA,1,157,35.32,147.269,2021-05-27
2903395,NA,1,136,35.143,144.607,2021-02-11
5903887,NA,2,8,75.135,-3.535,2012-09-25
6901578,NA,2,306,-47.12413166666666,109.015885,2018-05-30
6901578,NA,1,121,-42.43680833333333,50.051705,2016-09-01
6901765,NA,2,128,35.29752666666667,23.094718333333333,2017-03-27
5906319,NA,2,19,-42.921,-147.435,2021-07-14
5906319,NA,2,131,-38.268,-151.783,2024-08-09
5904980,NA,1,93,-57.790294406631446,-30.709637697149446,2019-07-26
5904980,NA,2,100,-55.497,-30.35,2019-10-04
6902549,NA,2,15,72.94,5.463,2014-12-13
6902549,NA,2,66,63.764,-6.445,2015-09-23
6902549,NA,2,145,66.308,0.756,2016-10-22
4903365,NA,2,67,56.1472,-38.5637,2023-06-04
6901775,NA,2,201,37.07260333333333,20.932811666666662,2021-05-20
6903549,NA,2,117,66.148585,-0.7626716666666666,2020-12-15
6903549,NA,2,47,66.27167833333333,-4.753886666666666,2019-12-31
6903549,NA,2,82,64.958555,-3.30927,2020-06-23
6903549,NA,2,181,70.43115666666667,5.49857,2021-10-31
5906043,NA,1,166,5.165,-131.036,2022-01-15
5906043,NA,1,164,5.201,-130.996,2022-01-05
5906043,NA,1,172,4.743,-131.31,2022-02-15
5906043,NA,2,125,5.171,-127.708,2021-06-17
5906043,NA,2,147,5.277,-131.885,2021-10-09
5906043,NA,2,165,5.244,-130.988,2022-01-10
5906043,NA,2,150,5.173,-132.174,2021-10-24
5906537,NA,1,46,-10.6064,59.5682,2024-02-10
5906537,NA,2,47,-10.7676,59.6271,2024-02-20
5906537,NA,1,2,-12.081,60.263,2022-11-28
5906537,NA,2,29,-10.3934,59.6534,2023-08-24
4903026,NA,2,50,35.85931,-122.53116,2022-03-06
4903026,NA,2,229,38.26092,-124.38749,2023-08-02
4903026,NA,2,156,33.98979,-123.30152,2022-12-12
4903026,NA,1,230,38.18278,-124.33004,2023-08-06
4903026,NA,2,153,33.98058,-123.39628,2022-12-02
5906636,NA,1,119,-46.97553333333334,143.29905666666667,2024-03-22
5906636,NA,2,37,-33.785086666666665,154.71436,2021-12-25
5906636,NA,2,47,-36.31345,151.07909999999998,2022-04-04
5906206,NA,1,58,-47.651,86.341,2021-08-19
5906206,NA,1,101,-47.583,123.835,2022-11-05
2903465,NA,2,6,-4.9777,86.6184,2023-07-29
2903465,NA,1,42,-4.5784,87.5534,2024-07-24
2903465,NA,1,1,-5.0764,86.6602,2023-07-06
5906562,NA,1,27,-54.5881,-48.626,2023-10-13
5905194,NA,2,176,-11.2549,118.0046,2018-06-01
5905194,NA,1,10,-13.9368,121.2983,2017-04-11
5906311,NA,1,7,-47.93,-150.56,2021-03-18
5906563,NA,1,23,20.4454,-126.7585,2023-06-24
2903462,NA,2,26,-0.2575,-103.4026,2024-01-31
5905969,NA,2,41,8.028,-165.056,2019-09-04
6901764,NA,2,10,34.59227333333333,26.978108333333335,2015-06-21
6901764,NA,2,52,33.889975,27.859788333333334,2016-01-17
6901764,NA,1,89,34.452218333333334,28.287095,2016-07-20
6903569,NA,2,81,64.96185,-6.29401,2021-05-21
5906475,NA,1,75,6.6274,-138.6422,2024-01-15
6902548,NA,2,229,71.034,-3.483,2017-12-27
5905099,NA,2,74,-57.99,-132.347,2019-04-21
5905099,NA,2,95,-56.96,-130.31,2019-11-18
2902195,NA,2,156,5.321,81.886,2018-02-18
5905501,NA,2,113,-44.838411666666666,146.89451333333332,2023-06-29
7900585,NA,2,209,57.83183,-28.15217,2023-10-08
2902272,NA,2,144,18.230667,63.495396,2023-04-04
6901523,NA,1,73,60.70574666666667,-37.29098166666667,2014-05-01
6901523,NA,1,116,62.382178333333336,-31.050911666666668,2015-01-31
6901523,NA,1,26,58.116611666666664,-50.564523333333334,2013-07-05
5906553,NA,1,1,-56.2326,-145.2392,2022-12-30
2902273,NA,2,9,18.765497,67.846672,2019-07-24
5905442,NA,2,107,-40.33901823035917,153.62512696752125,2022-05-16
5905442,NA,2,27,-30.793,157.34,2020-02-29
5905442,NA,2,106,-40.140276449088354,153.72313558585392,2022-05-06
5906208,NA,2,76,-40.146,72.307,2022-02-16
1902382,NA,2,42,19.044,-30.8,2023-03-02
1902382,NA,2,90,17.8489,-29.362,2024-06-23
6904118,NA,1,110,-42.27494,39.7615,2023-10-14
6904118,NA,2,115,-42.47206,39.05766,2023-11-18
6904118,NA,2,47,-39.14792,22.76651,2022-08-07
6904118,NA,1,38,-36.55628,18.75287,2022-06-06
6904118,NA,2,39,-37.04044,19.95879,2022-06-13
5906312,NA,2,40,-57.2114,-44.1375,2023-12-19
6903273,NA,2,123,67.188,1.19,2018-10-23
6903273,NA,1,121,65.852,1.91,2018-10-02
6903273,NA,1,89,64.1,-2.659,2017-11-04
6903273,NA,2,30,69.313,-1.18,2016-07-06
6903273,NA,2,204,65.653,0.511,2021-02-01
5904105,NA,2,166,-63.008,178.256,2016-02-02
5904105,NA,2,109,-64.811,152.902,2014-12-19
6901004,NA,1,128,-48.280591666666666,126.32830833333334,2016-03-07
6901004,NA,2,296,-60.541601666666665,170.46290333333334,2017-09-25
6901521,NA,1,7,58.42242,-49.95050666666667,2013-05-22
6901521,NA,2,48,59.239536666666666,-52.45571,2013-11-17
2903672,NA,1,55,36.019,151.451,2021-09-24
2903672,NA,2,60,36.217,150.724,2021-10-19
5906500,NA,2,91,-35.091,60.243,2024-09-16
5905531,NA,1,30,-23.273028333333333,112.30016833333332,2023-05-09
5904660,NA,2,35,-59.453,-46.578,2016-12-25
5904660,NA,2,54,-57.505,-38.021,2017-07-10
5906524,NA,2,63,-43.188,68.948,2024-02-21
6901486,NA,1,102,57.389158333333334,-49.06422333333333,2014-11-08
6901486,NA,1,235,59.990233333333336,-54.057075,2016-02-14
6901486,NA,2,146,58.71131,-49.69783666666667,2015-05-17
6901486,NA,2,95,59.00224166666667,-48.919765,2014-09-14
6901486,NA,1,7,63.177191666666666,-30.716036666666668,2013-06-23
6901486,NA,2,270,58.54535833333333,-51.80627166666667,2016-06-16
6901486,NA,1,101,57.70077833333333,-48.489401666666666,2014-10-29
6901486,NA,2,166,58.65065333333333,-54.100065,2015-06-18
6901486,NA,1,64,58.429835,-45.54051,2014-04-12
6901486,NA,1,94,59.113745,-49.268858333333334,2014-09-09
6901486,NA,1,58,58.45144666666667,-44.92753,2014-03-13
6901486,NA,1,123,56.497391666666665,-51.552326666666666,2015-03-31
6901486,NA,1,54,58.83011333333334,-42.095396666666666,2014-02-21
6901583,NA,2,135,-48.98075166666667,85.673355,2016-12-31
6901583,NA,1,203,-47.04732833333333,102.498885,2017-10-22
5906765,NA,1,113,2.98297,-179.76673,2024-02-08
5906765,NA,2,47,3.08429,-161.20287,2022-08-14
5906765,NA,1,111,2.91631,-179.01134,2024-01-20
4903486,NA,1,38,5.0502,-22.3172,2024-03-21
5906469,NA,1,29,20.077,-139.41,2022-09-08
2903794,NA,2,16,66.62310166666666,-1.0022506666666666,2023-08-01
2903794,NA,2,70,67.4957035,-0.40809766666666664,2024-05-24
5904471,NA,1,129,-66.37879362315364,5.559348005122873,2018-08-02
5904471,NA,2,83,-64.936,3.752,2017-04-14
5907052,NA,2,1,-64.5477,79.8829,2024-03-07
5905374,NA,1,59,-64.09141598540708,157.49116197078246,2019-09-05
5906511,NA,1,61,37.144,161.622,2024-01-19
5906511,NA,1,73,33.8608,163.1172,2024-05-22
5904765,NA,2,81,-47.411,-170.818,2018-09-04
7900583,NA,2,36,-34.92383,164.73019,2022-10-07
7900583,NA,1,16,-37.66076,166.63789,2022-07-05
1902381,NA,2,20,16.5,-35.694,2022-07-26
6903551,NA,1,36,74.57491333333333,-6.1906783333333335,2019-11-11
6903551,NA,1,37,74.56397333333334,-6.02896,2019-11-16
6903551,NA,1,7,75.59688333333334,-3.98342,2019-06-19
6903551,NA,1,35,74.512975,-6.236281666666667,2019-11-06
6903551,NA,2,10,75.36784333333334,-0.9267533333333332,2019-07-04
5906030,NA,1,143,-48.964,91.003,2023-02-17
5906538,NA,2,66,-25.8455,51.3182,2024-09-04
2902204,NA,2,211,19.724,62.131,2019-05-18
6901519,NA,1,162,62.51199,-40.35145833333333,2015-02-10
6901519,NA,1,116,59.52353333333333,-34.039471666666664,2014-04-26
6903567,NA,2,36,74.29764,6.63016,2020-11-06
5906661,NA,1,116,-20.77456283569336,114.13077545166016,2024-07-05
5904474,NA,1,102,-39.728,12.506,2017-04-23
5903612,NA,1,77,-43.98,15.077,2013-04-13
1902644,NA,1,26,-18.7097,-71.9377,2024-09-01
1902644,NA,1,23,-19.772,-72.2747,2024-08-01
6901515,NA,1,10,62.60169,-20.756413333333334,2013-04-28
6901515,NA,1,59,61.112051666666666,-28.771161666666668,2013-10-08
6902904,NA,2,194,34.38485166666667,26.375796666666663,2021-04-08
5905396,NA,1,48,-46.4669,144.5693,2018-04-14
2903394,NA,2,96,34.797,168.7,2020-07-26
5904661,NA,1,88,-40.65,-47.224,2018-06-17
5904661,NA,2,87,-40.596,-47.354,2018-06-07
6902547,NA,2,119,69.71968,7.458891666666666,2015-08-26
6902828,NA,1,206,35.25205727198817,20.607594278713393,2017-07-27
6902828,NA,2,207,35.24450563745828,20.59445990909,2017-07-27
7901001,NA,1,15,16.523053333333333,-23.800818333333332,2022-03-31
7901001,NA,2,39,17.816991666666667,-21.361625,2022-07-17
2902277,NA,2,147,20.582924,65.1716,2023-05-21
6903025,NA,2,83,-20.929575,-176.73511333333337,2020-05-13
6903025,NA,2,122,-21.609135,-177.63917166666667,2020-09-07
1902332,NA,2,191,-13.474,78.016,2021-12-09
1902332,NA,1,47,-10.813,78.393,2020-04-01
1902332,NA,2,42,-11.182,77.801,2020-03-11
1902332,NA,1,34,-10.753,77.786,2020-02-06
1902332,NA,1,66,-11.681,80.116,2020-06-21
5905072,NA,2,127,-57.743,-175.901,2020-02-19
5905072,NA,1,99,-56.596,169.345,2019-07-27
5906039,NA,1,232,20.864,-151.839,2020-03-11
5906039,NA,1,230,20.733,-151.802,2020-03-08
5905103,NA,1,86,-59.111,176.503,2020-06-17
1902453,NA,1,29,-0.2914,66.9181,2024-03-07
1902453,NA,2,24,-0.2538,65.1567,2024-01-17
5905378,NA,1,9,-64.655,145.438,2018-05-03
6901770,NA,2,114,33.49102666666667,26.727813333333337,2016-12-20
5906035,NA,2,31,-40.275,24.86,2020-03-04
5906035,NA,2,74,-38.785,31.181,2021-05-10
5906035,NA,2,29,-40.197,25.009,2020-02-13
6902901,NA,2,19,42.894043333333336,7.153335,2019-01-27
2903463,NA,2,8,3.0539,-99.6444,2023-08-05
5905071,NA,1,39,-44.083,77.524,2018-12-31
5906444,NA,1,28,-50.9368,-144.7514,2023-08-26
5906207,NA,2,139,-53.346,130.054,2023-12-03
5906207,NA,1,138,-53.802,130.972,2023-11-22
5906301,NA,2,150,5.513,158.636,2024-06-03
5906635,NA,1,37,-38.07398333333334,158.80907833333333,2021-12-06
5906635,NA,2,86,-40.69666833333333,167.03701833333332,2023-04-10
2903395,NA,2,69,43.574,148.408,2020-03-13
2903395,NA,2,100,42.681,149.034,2020-08-15
2903395,NA,1,161,35.992,151.853,2021-06-14
2903395,NA,1,144,35.297,144.034,2021-03-23
2903395,NA,1,149,37.5,144.367,2021-04-17
2903395,NA,1,155,35.983,145.792,2021-05-17
2903395,NA,1,134,34.817,145.425,2021-02-01
2903395,NA,2,142,35.201,143.927,2021-03-13
2903395,NA,1,59,44.733,151.131,2020-01-23
2903395,NA,2,156,35.43,146.292,2021-05-22
2903395,NA,1,167,35.331,152.951,2021-06-23
2903395,NA,1,166,35.371,152.904,2021-06-23
2903395,NA,1,158,36.35,148.747,2021-06-01
2903395,NA,1,160,36.402,151.359,2021-06-11
2903395,NA,2,143,35.023,143.713,2021-03-18
2903395,NA,1,132,35.83,146.249,2021-01-22
2903395,NA,1,168,35.288,153.003,2021-06-24
2903395,NA,2,96,42.888,148.039,2020-07-26
2903395,NA,2,99,42.732,148.635,2020-08-10
2903395,NA,1,129,38.23,146.164,2021-01-07
2903395,NA,1,164,35.623,152.623,2021-06-20
5903887,NA,1,121,73.614,-12.493,2014-05-02
5903887,NA,1,50,75.076,-0.778,2013-04-30
5903887,NA,1,225,71.449,-3.988,2015-10-26
5903887,NA,1,42,75.858,-0.734,2013-03-20
5903887,NA,1,224,71.312,-4.168,2015-10-21
5903887,NA,1,227,71.573,-3.342,2015-11-05
5903887,NA,1,30,75.815,-3.782,2013-01-17
5903887,NA,1,119,73.721,-12.457,2014-04-22
6901578,NA,1,200,-49.267985,88.01384,2017-04-05
6901578,NA,1,15,-44.47640333333333,31.178483333333332,2015-05-24
6901578,NA,1,327,-48.87272166666666,130.729295,2018-10-17
6901578,NA,1,17,-44.416228333333336,31.07868,2015-05-26
6901578,NA,1,209,-50.66979666666667,92.52836166666668,2017-05-18
6901578,NA,1,259,-45.857281666666665,95.3201,2017-12-27
6901578,NA,1,258,-46.003303333333335,95.273265,2017-12-25
6901578,NA,1,334,-51.598933333333335,133.33536666666666,2018-11-07
6901578,NA,1,295,-47.01992333333333,100.421155,2018-03-21
6901578,NA,1,199,-48.79400833333333,87.55736666666667,2017-04-02
6901578,NA,1,13,-44.562195,31.248835,2015-05-22
6901578,NA,1,329,-50.446178333333336,131.35822166666668,2018-10-23
6901578,NA,1,336,-51.38937,134.112505,2018-11-13
6901578,NA,2,222,-47.14562333333333,95.36900833333333,2017-09-15
6901578,NA,1,343,-50.17889,135.439585,2018-12-03
6901578,NA,1,158,-45.825696666666666,65.42963,2016-12-22
6901578,NA,1,207,-51.846655,92.27826,2017-04-28
6901578,NA,1,264,-45.36499166666667,95.08528,2018-01-06
6901578,NA,1,127,-44.102955,59.34970166666667,2016-09-29
6901578,NA,1,48,-43.338121666666666,37.70024,2015-10-27
6901578,NA,2,163,-45.416653333333336,66.94696666666667,2017-01-01
6901578,NA,1,249,-47.72405166666667,94.44030333333332,2017-12-07
6901578,NA,1,312,-48.847136666666664,116.15983833333334,2018-07-29
6901578,NA,1,246,-48.2107,94.27780166666666,2017-12-01
6901578,NA,2,201,-49.48836333333333,88.50313833333334,2017-04-08
6901578,NA,1,253,-46.931961666666666,94.44949,2017-12-15
6901578,NA,1,250,-47.574823333333335,94.423,2017-12-09
6901578,NA,1,338,-51.08898166666667,134.90116166666667,2018-11-19
6901578,NA,1,339,-50.901003333333335,135.31455333333332,2018-11-22
6901578,NA,1,350,-51.078045,135.79374,2018-12-17
6901578,NA,1,254,-46.67194833333333,94.62605833333332,2017-12-17
6901578,NA,1,66,-44.179808333333334,39.069565,2015-12-14
6901578,NA,2,247,-48.043998333333334,94.35738333333332,2017-12-03
6901578,NA,1,276,-45.57874,95.10571833333331,2018-01-30
6901578,NA,1,150,-44.98121833333333,64.78772166666667,2016-12-06
6901578,NA,1,14,-44.511968333333336,31.21238333333333,2015-05-23
6901578,NA,1,64,-44.150295,38.96029166666667,2015-12-10
6901578,NA,2,288,-46.72540333333333,98.22931,2018-02-23
6901578,NA,1,84,-44.3232,39.657448333333335,2016-01-25
6901578,NA,1,357,-50.01811,138.96578,2018-12-31
6901578,NA,1,117,-41.29341333333333,48.612085,2016-07-28
6901484,NA,1,42,62.099705,-54.887723333333334,2014-02-04
6901484,NA,2,8,63.209445,-30.401545,2013-06-24
6901484,NA,1,48,62.20370666666667,-56.461888333333334,2014-03-06
6901484,NA,1,12,64.058465,-30.679856666666662,2013-07-04
6901484,NA,1,15,64.34858,-32.010063333333335,2013-07-19
6901484,NA,1,24,64.331815,-33.24914666666667,2013-09-02
6901484,NA,2,7,63.1418,-30.58594,2013-06-23
4903499,NA,2,12,43.418,-125.422,2022-12-10
6901765,NA,1,52,35.304811666666666,22.772713333333332,2016-01-06
6901765,NA,2,57,35.25902,22.18167,2016-01-31
6901765,NA,2,65,34.93197,21.53902666666667,2016-03-11
6901765,NA,1,191,35.934553333333334,21.52052,2018-06-11
6901765,NA,2,140,36.28734,21.301898333333337,2017-06-19
6901765,NA,1,133,35.61259666666667,22.20278,2017-05-01
6901765,NA,2,141,36.39982666666667,21.399948333333334,2017-06-26
6901765,NA,2,177,36.372708333333335,22.24635,2018-03-05
6901765,NA,2,138,36.02137333333334,21.303423333333335,2017-06-05
6901765,NA,2,189,36.03241833333333,22.131998333333332,2018-05-28
6901765,NA,2,157,36.08270666666667,22.354925,2017-10-16
6901765,NA,2,155,36.25367,22.249265,2017-10-02
5906319,NA,2,4,-44.824,-150.92,2021-02-14
3901497,NA,2,258,-32.53133166666667,-20.869163333333333,2017-11-15
3901497,NA,2,209,-33.979256666666664,-14.276231666666666,2017-04-09
3901497,NA,1,185,-33.41645,-13.245176666666667,2016-12-13
3901497,NA,2,208,-34.068706666666664,-13.929843333333332,2017-04-04
3901497,NA,2,274,-33.15887333333333,-18.478281666666668,2018-02-03
3901497,NA,2,232,-33.057505,-18.289501666666663,2017-07-29
3901497,NA,1,182,-33.36816666666667,-13.481025,2016-12-07
3901497,NA,2,226,-33.199691666666666,-18.218733333333333,2017-06-29
3901497,NA,1,257,-32.586765,-21.090738333333334,2017-11-10
3901497,NA,1,246,-31.812148333333333,-20.494393333333335,2017-10-07
3901497,NA,1,271,-33.251641666666664,-18.84908,2018-01-19
5904980,NA,1,67,-58.27,-57.578,2018-11-03
5904980,NA,1,45,-60.717,-57.571,2018-03-23
5904980,NA,1,106,-53.931,-31.546,2019-12-04
5904980,NA,1,70,-58.871,-52.588,2018-12-04
6902549,NA,2,32,71.128,-3.41,2015-04-06
6902549,NA,2,5,72.472,2.945,2014-09-06
6902549,NA,1,30,71.462,-1.286,2015-03-27
6902549,NA,2,2,72.66,1.495,2014-08-08
6902549,NA,1,97,64.743,-0.853,2016-02-25
6902549,NA,2,92,64.751,-1.253,2016-01-31
6902549,NA,2,48,68.281,-6.602,2015-06-25
6902549,NA,2,220,71.687,5.416,2017-11-01
6902549,NA,1,46,68.687,-6.958,2015-06-15
6902549,NA,1,43,69.053,-7.054,2015-05-31
6902549,NA,2,28,71.976,0.472,2015-03-17
6902549,NA,1,39,70.782,-5.22,2015-05-11
6902549,NA,2,71,63.89,-4.378,2015-10-18
6902549,NA,1,42,69.361,-7.249,2015-05-26
6902549,NA,2,72,63.981,-4.231,2015-10-23
6902549,NA,1,37,70.719,-4.597,2015-05-01
6902549,NA,2,52,67.133,-6.606,2015-07-15
6902549,NA,1,96,64.689,-0.734,2016-02-20
6902549,NA,2,190,68.76,4.614,2017-06-04
6902549,NA,1,38,70.784,-5.031,2015-05-06
6902549,NA,1,31,71.269,-2.118,2015-04-01
5906032,NA,1,100,-48.655,96.159,2022-01-31
5906032,NA,1,65,-46.836,59.91,2021-02-10
5906032,NA,1,8,-44.713,32.824,2019-07-16
5906032,NA,1,79,-45.846,77.471,2021-07-02
5906032,NA,1,102,-47.965,96.687,2022-02-20
5906032,NA,1,94,-46.645,94.093,2021-12-01
5906032,NA,1,10,-45.091,33.472,2019-08-05
5906032,NA,1,64,-46.019,60.592,2021-01-31
5906032,NA,1,63,-45.787,59.085,2021-01-21
5906032,NA,1,110,-47.74,98.3,2022-05-11
5906032,NA,1,15,-46.508,35.864,2019-09-25
5905982,NA,1,60,-30.991,-48.164,2020-06-05
5903592,NA,2,63,72.128,-13.189,2012-07-10
5903592,NA,1,47,72.359,-13.472,2012-04-19
5903592,NA,1,105,71.3,-13.027,2013-02-16
5903592,NA,1,42,72.432,-13.56,2012-03-24
5903592,NA,1,9,76.239,-1.663,2011-10-04
5906560,NA,2,51,-56.2788,-47.7516,2024-06-12
5906560,NA,2,49,-57.451,-52.5864,2024-05-22
5906560,NA,1,35,-62.1527,-68.1081,2023-12-30
5906560,NA,2,52,-55.5854,-51.8731,2024-06-22
4903365,NA,1,8,58.946,-42.553,2021-10-22
4903365,NA,1,96,55.1965,-39.4884,2024-03-20
4903365,NA,1,11,57.474,-46.29,2021-11-21
4903365,NA,1,2,59.774,-39.151,2021-08-23
4903365,NA,1,104,55.6983,-37.3603,2024-06-08
4903365,NA,1,91,54.6872,-38.4065,2024-01-30
4903365,NA,1,85,54.9045,-37.4077,2023-12-01
4903365,NA,1,49,57.369,-40.643,2022-12-06
4903365,NA,1,64,56.9805,-38.6993,2023-05-05
4903365,NA,1,12,57.685,-44.893,2021-12-01
4903365,NA,2,1,59.916,-39.421,2021-08-13
4903365,NA,1,109,56.3656,-37.8494,2024-07-28
4903365,NA,1,100,55.3347,-39.2875,2024-04-29
4903365,NA,1,18,57.971,-41.585,2022-01-30
4903365,NA,1,39,58.415,-42.676,2022-08-28
4903365,NA,1,86,55.301,-37.8021,2023-12-11
4903365,NA,1,51,57.089,-40.769,2022-12-26
4903365,NA,1,13,57.894,-41.765,2021-12-11
4903365,NA,1,71,56.3908,-38.4823,2023-07-14
4903365,NA,1,72,56.4004,-39.1935,2023-07-24
4903365,NA,1,6,59.474,-40.564,2021-10-02
4903365,NA,1,26,61.477,-37.075,2022-04-20
4903365,NA,1,90,54.6673,-38.7477,2024-01-20
4903365,NA,1,15,58.357,-39.738,2021-12-31
4903365,NA,1,77,55.7492,-39.9908,2023-09-12
4903365,NA,1,45,58.426,-40.751,2022-10-27
4903365,NA,2,29,61.07,-39.84,2022-05-20
4903365,NA,1,75,56.0949,-39.0377,2023-08-23
4903365,NA,1,83,54.9692,-38.3282,2023-11-11
4903365,NA,1,99,55.372,-39.49,2024-04-19
4903365,NA,1,89,54.7617,-37.8773,2024-01-10
4903365,NA,1,107,56.1111,-37.6206,2024-07-08
4903365,NA,1,16,57.575,-39.993,2022-01-10
6901775,NA,1,67,35.635011666666664,22.177161666666667,2019-05-17
6901775,NA,2,80,36.453763333333335,22.166705,2019-08-16
6901775,NA,1,167,36.174436666666665,21.204735,2020-09-24
6901775,NA,2,69,36.25190333333333,21.943571666666667,2019-05-31
6901775,NA,2,52,34.838793333333335,23.348396666666662,2019-03-05
6901775,NA,2,75,36.34352166666667,22.106858333333335,2019-07-12
6901775,NA,1,248,37.167168333333336,19.189656666666668,2022-04-14
6901775,NA,1,125,36.485085,22.27967,2020-02-03
6901775,NA,2,158,36.60495,21.180801666666667,2020-07-23
6901775,NA,2,225,37.08763666666667,21.124193333333334,2021-11-04
6901775,NA,1,180,36.83894333333333,21.194405,2020-12-24
6901775,NA,1,96,36.669115,21.73952166666667,2019-11-08
6901775,NA,1,228,37.10254,21.115058333333337,2021-11-25
