CYCLE_NUMBER,LATITUDE,LONGITUDE,WMO,Category,TIME,PRES_ADJUSTED,CONSISTENT_ANOM
26,-42.608,-79.961,5906308,0,2021-07-11,340,1
27,-42.707,-79.935,5906308,0,2021-07-21,300,0
31,-42.849,-79.656,5906308,0,2021-08-31,220,0
35,-42.607,-80.315,5906308,0,2021-10-11,220,0
36,-42.545,-80.594,5906308,2,2021-10-21,260,0
37,-42.492,-80.934,5906308,1,2021-10-31,300,0
38,-42.551,-81.358,5906308,0,2021-11-11,340,0
39,-42.615,-81.664,5906308,0,2021-11-21,260,0
50,-41.784,-81.299,5906308,0,2022-03-14,340,1
59,-41.862,-79.336,5906308,0,2022-06-14,300,0
60,-41.732,-79.106,5906308,0,2022-06-25,300,0
87,-40.0447,-80.1383,5906308,0,2023-03-29,380,0
95,-38.7901,-79.5812,5906308,0,2023-06-20,260,0
98,-38.7088,-78.6409,5906308,0,2023-07-20,340,0
101,-39.579,-78.6876,5906308,0,2023-08-20,380,0
103,-39.8511,-78.9109,5906308,0,2023-09-10,220,0
106,-40.5526,-79.4269,5906308,0,2023-10-11,340,0
108,-40.7101,-79.0847,5906308,0,2023-10-31,340,0
110,-40.3518,-78.9472,5906308,0,2023-11-21,340,0
117,-38.4686,-78.3975,5906308,0,2024-02-01,380,0
118,-38.4954,-78.0645,5906308,0,2024-02-11,220,0
123,-37.5896,-77.0337,5906308,0,2024-04-02,220,0
126,-36.8588,-76.9009,5906308,0,2024-05-03,420,0
131,-36.6821,-76.5736,5906308,1,2024-06-24,260,1
136,-37.1368,-76.9619,5906308,0,2024-08-14,340,0
137,-37.176,-77.2077,5906308,0,2024-08-24,380,0
8,-41.899,-149.871,5906310,1,2021-03-24,260,1
13,-41.434,-150.387,5906310,0,2021-05-13,220,1
20,-39.752,-150.929,5906310,0,2021-07-22,220,0
30,-38.463,-150.274,5906310,1,2021-10-30,220,0
36,-37.976,-151.112,5906310,0,2021-12-29,260,1
42,-38.473,-150.74,5906310,0,2022-02-27,260,0
84,-35.9596,-151.4344,5906310,1,2023-04-23,220,0
93,-33.2825,-151.3109,5906310,0,2023-07-22,220,0
4,-48.11,-150.886,5906311,0,2021-02-16,260,1
5,-47.816,-151.212,5906311,0,2021-02-26,260,1
12,-48.618,-151.764,5906311,0,2021-05-07,220,1
19,-48.086,-149.634,5906311,0,2021-07-16,300,0
21,-47.454,-151.922,5906311,0,2021-08-05,300,1
24,-47.596,-153.447,5906311,0,2021-09-04,300,1
26,-47.135,-153.321,5906311,0,2021-09-24,340,1
31,-45.375,-154.782,5906311,0,2021-11-13,340,1
45,-44.904,-156.76,5906311,0,2022-04-02,260,1
51,-43.574,-159.59,5906311,0,2022-06-01,220,1
66,-44.463,-159.714,5906311,0,2022-10-29,300,1
106,-48.1187,-153.6987,5906311,0,2023-12-02,220,0
124,-48.0828,-150.0536,5906311,0,2024-05-30,220,1
127,-47.8932,-151.9236,5906311,0,2024-06-29,220,1
5,-59.498,-62.945,5906312,0,2022-12-24,700,0
24,-58.8566,-50.6406,5906312,1,2023-07-07,260,1
26,-59.5644,-50.015,5906312,1,2023-07-28,540,1
27,-59.603,-49.778,5906312,1,2023-08-07,500,1
30,-59.068600000000004,-48.0467,5906312,1,2023-09-07,620,1
32,-59.5158,-48.0653,5906312,1,2023-09-28,700,1
33,-59.3721,-48.3529,5906312,1,2023-10-08,420,1
35,-58.8069,-48.5585,5906312,1,2023-10-29,260,1
36,-58.6497,-49.3936,5906312,1,2023-11-08,500,1
38,-57.9221,-47.0387,5906312,1,2023-11-29,420,1
39,-57.1253,-46.1876,5906312,1,2023-12-09,380,1
41,-57.3203,-44.0627,5906312,1,2023-12-29,420,1
43,-56.492,-42.5998,5906312,1,2024-01-19,620,1
44,-56.5338,-41.9683,5906312,1,2024-01-29,380,1
48,-55.6077,-41.9895,5906312,1,2024-03-10,660,1
2,-60.835,-104.973,5906314,0,2022-12-03,260,1
5,-62.655,-103.433,5906314,1,2023-01-03,300,1
6,-63.293,-103.33,5906314,0,2023-01-13,260,1
7,-63.36,-102.404,5906314,0,2023-01-24,220,1
9,-62.385,-100.43,5906314,0,2023-02-13,220,1
11,-63.478,-98.641,5906314,0,2023-03-06,260,1
12,-63.8366,-98.9597,5906314,0,2023-03-16,380,1
13,-63.8373,-98.7874,5906314,2,2023-03-27,420,1
14,-63.1595,-98.383,5906314,0,2023-04-06,380,1
16,-62.3674,-98.5331,5906314,0,2023-04-26,300,1
20,-63.2215,-100.9592,5906314,2,2023-06-07,460,1
24,-61.498,-97.5196,5906314,0,2023-07-18,220,1
25,-60.979,-96.6814,5906314,1,2023-07-28,300,1
26,-60.0861,-97.5527,5906314,1,2023-08-07,340,0
27,-59.9024,-97.3508,5906314,1,2023-08-18,500,1
29,-60.213,-97.2958,5906314,1,2023-09-07,420,0
30,-59.6165,-98.1025,5906314,2,2023-09-18,380,1
31,-59.0594,-96.888,5906314,1,2023-09-28,340,0
32,-59.737,-95.1947,5906314,1,2023-10-08,300,0
34,-59.7846,-96.7899,5906314,3,2023-10-29,420,1
41,-62.3923,-100.5894,5906314,0,2024-01-09,300,1
45,-62.9145,-99.1411,5906314,0,2024-02-19,300,1
50,-60.5952,-96.3596,5906314,0,2024-04-11,300,1
51,-60.2102,-95.2813,5906314,0,2024-04-21,220,1
52,-60.6661,-93.9085,5906314,1,2024-05-01,380,1
53,-61.0729,-93.3478,5906314,1,2024-05-12,260,1
58,-62.0072,-85.0206,5906314,0,2024-07-02,340,1
59,-61.6485,-83.1865,5906314,3,2024-07-13,340,1
61,-61.5089,-81.6804,5906314,0,2024-08-02,380,1
62,-61.1904,-81.1444,5906314,1,2024-08-13,340,1
64,-61.0145,-77.477,5906314,1,2024-09-02,460,0
19,-49.961,-145.591,5906315,0,2021-07-17,260,1
21,-51.891,-143.085,5906315,0,2021-08-06,300,1
22,-51.501,-139.899,5906315,1,2021-08-16,500,0
23,-50.618,-138.103,5906315,1,2021-08-26,500,0
24,-50.065,-138.418,5906315,1,2021-09-05,540,0
25,-49.727,-138.028,5906315,2,2021-09-15,420,0
27,-50.518,-136.847,5906315,2,2021-10-05,540,0
28,-51.187,-135.682,5906315,2,2021-10-15,540,0
31,-49.523,-135.089,5906315,2,2021-11-14,420,1
33,-49.499,-137.22,5906315,2,2021-12-04,420,1
60,-47.685,-137.412,5906315,0,2022-09-01,420,0
61,-47.702,-136.781,5906315,0,2022-09-11,420,1
10,-51.609,-136.727,5906316,1,2021-04-19,540,0
13,-53.715,-129.878,5906316,1,2021-05-20,700,0
17,-54.929,-125.568,5906316,0,2021-06-29,420,1
18,-54.596,-124.5,5906316,1,2021-07-09,540,0
20,-55.017,-126.042,5906316,1,2021-07-29,660,0
21,-54.686,-123.839,5906316,0,2021-08-08,460,1
22,-53.085,-122.967,5906316,1,2021-08-18,420,1
23,-51.871,-122.905,5906316,1,2021-08-28,700,0
24,-51.633,-123.231,5906316,1,2021-09-07,540,0
27,-50.481,-123.801,5906316,1,2021-10-07,700,0
31,-49.761,-122.267,5906316,1,2021-11-16,420,1
35,-49.374,-121.35,5906316,1,2021-12-26,500,0
42,-48.731,-120.155,5906316,0,2022-03-07,660,0
43,-48.794,-119.814,5906316,0,2022-03-17,620,0
99,-44.632,-122.443,5906316,2,2023-10-01,220,0
1,-56.767,-150.002,5906317,1,2021-01-27,220,0
3,-57.089,-148.573,5906317,1,2021-02-16,300,1
4,-56.927,-146.747,5906317,2,2021-02-26,420,1
7,-57.528,-144.522,5906317,2,2021-03-28,220,1
21,-58.621,-129.919,5906317,1,2021-08-15,260,1
24,-57.892,-127.024,5906317,1,2021-09-14,420,1
25,-58.361,-126.438,5906317,1,2021-09-24,340,1
26,-59.125,-125.866,5906317,1,2021-10-04,420,1
27,-59.587,-125.518,5906317,1,2021-10-14,420,1
28,-59.178,-123.546,5906317,1,2021-10-24,500,1
29,-58.758,-122.267,5906317,1,2021-11-03,340,1
32,-59.169,-123.374,5906317,1,2021-12-04,260,1
33,-58.449,-124.676,5906317,1,2021-12-14,220,1
34,-58.441,-124.518,5906317,3,2021-12-24,220,1
35,-58.389,-123.18,5906317,1,2022-01-03,540,1
36,-59.292,-122.26,5906317,3,2022-01-13,380,1
38,-60.205,-120.942,5906317,3,2022-02-02,660,1
40,-60.068,-120.395,5906317,2,2022-02-22,380,1
41,-60.003,-119.857,5906317,1,2022-03-04,420,1
48,-59.641,-120.405,5906317,1,2022-05-13,380,1
54,-59.235,-119.617,5906317,1,2022-07-12,420,0
56,-59.835,-120.613,5906317,2,2022-08-02,380,1
59,-60.742,-119.172,5906317,2,2022-09-01,340,1
60,-61.297,-118.79,5906317,0,2022-09-11,340,1
61,-61.859,-118.403,5906317,0,2022-09-21,260,1
62,-61.96,-116.705,5906317,1,2022-10-01,340,1
63,-61.382,-116.914,5906317,1,2022-10-11,300,1
64,-61.747,-117.352,5906317,3,2022-10-21,340,0
71,-60.19988713336315,-116.55384570364106,5906317,2,2022-12-31,260,1
72,-60.146,-116.418,5906317,2,2023-01-10,420,1
73,-59.856,-115.319,5906317,3,2023-01-20,460,1
75,-60.002,-111.853,5906317,2,2023-02-09,220,1
76,-60.186,-109.579,5906317,1,2023-02-20,340,1
77,-59.551,-109.483,5906317,1,2023-03-02,300,1
79,-59.267,-108.414,5906317,1,2023-03-22,420,1
80,-59.671,-107.516,5906317,1,2023-04-01,460,1
81,-60.302,-106.508,5906317,1,2023-04-11,380,1
82,-60.941,-105.381,5906317,1,2023-04-21,300,1
83,-60.766,-103.728,5906317,1,2023-05-01,340,1
84,-60.169,-102.633,5906317,1,2023-05-11,420,1
85,-60.107,-101.352,5906317,1,2023-05-21,380,1
86,-60.751,-100.563,5906317,0,2023-05-31,420,1
87,-61.186,-100.678,5906317,2,2023-06-10,260,0
88,-61.409,-101.31,5906317,1,2023-06-20,220,1
89,-61.861,-101.228,5906317,2,2023-07-01,220,1
90,-61.93,-100.386,5906317,0,2023-07-11,220,1
91,-62.099,-99.777,5906317,2,2023-07-21,300,1
94,-62.237,-99.197,5906317,2,2023-08-20,340,1
95,-61.867,-99.487,5906317,0,2023-08-30,380,1
96,-62.179,-99.803,5906317,2,2023-09-10,420,1
97,-62.154,-99.34,5906317,1,2023-09-20,300,0
98,-62.041,-99.45,5906317,3,2023-09-30,300,0
99,-62.061,-100.482,5906317,2,2023-10-10,220,0
100,-62.519,-101.774,5906317,1,2023-10-20,260,1
101,-62.758,-100.965,5906317,1,2023-10-30,300,1
106,-62.187,-98.717,5906317,1,2023-12-20,300,1
108,-63.002,-98.088,5906317,1,2024-01-10,300,1
109,-63.788,-98.069,5906317,0,2024-01-20,260,1
113,-63.041,-93.719,5906317,0,2024-02-29,220,1
115,-60.521,-90.172,5906317,0,2024-03-20,220,1
121,-61.029,-88.491,5906317,1,2024-05-20,260,1
124,-61.078,-86.386,5906317,1,2024-06-19,340,1
126,-61.324,-83.401,5906317,2,2024-07-10,380,1
128,-60.886,-77.419,5906317,2,2024-07-30,220,0
4,-44.824,-150.92,5906319,2,2021-02-14,420,1
52,15.219,-59.648,5906339,2,2022-09-01,420,1
4,37.666,-54.472,5906342,0,2021-04-24,420,1
6,37.314,-52.412,5906342,4,2021-05-14,700,1
7,35.814,-53.632,5906342,0,2021-05-25,460,1
92,32.22,-48.582,5906435,1,2023-10-01,500,0
5,39.541,-62.971,5906438,0,2021-06-19,220,0
32,43.89,-47.83,5906438,1,2022-03-18,220,1
36,42.658,-49.146,5906438,1,2022-04-27,220,1
37,42.281,-50.016,5906438,1,2022-05-07,620,1
39,41.305,-48.477,5906438,1,2022-05-28,620,0
42,40.83,-46.384,5906438,1,2022-06-27,460,0
49,42.382,-46.124,5906438,1,2022-09-05,260,0
51,43.48,-43.255,5906438,1,2022-09-26,420,0
52,43.713,-41.796,5906438,1,2022-10-06,660,0
62,42.512,-40.614,5906438,0,2023-01-14,220,1
66,39.879,-44.248,5906438,0,2023-02-23,420,1
67,41.022,-46.065,5906438,3,2023-03-06,300,1
69,42.75,-43.033,5906438,0,2023-03-26,380,1
71,41.83,-40.911,5906438,0,2023-04-15,460,1
74,39.974,-41.796,5906438,0,2023-05-15,380,1
77,41.013,-44.775,5906438,0,2023-06-14,460,1
78,42.458,-46.186,5906438,2,2023-06-24,380,0
82,43.734,-46.028,5906438,1,2023-08-03,300,0
86,43.644,-48.416,5906438,1,2023-09-13,220,0
89,42.168,-49.287,5906438,1,2023-10-13,500,1
90,42.026,-49.624,5906438,1,2023-10-23,420,1
91,41.112,-50.094,5906438,0,2023-11-02,260,1
109,36.709,-59.865,5906438,0,2024-05-01,500,1
110,36.918,-60.244,5906438,0,2024-05-11,460,1
113,39.633,-61.728,5906438,2,2024-06-10,420,1
77,38.146,-47.004,5906440,1,2023-04-29,620,0
78,37.032,-46.183,5906440,1,2023-05-09,420,1
92,41.051,-41.08,5906440,0,2023-09-26,620,1
93,40.999,-41.14,5906440,0,2023-10-06,700,1
100,39.781,-40.511,5906440,1,2023-12-15,540,1
103,42.075,-44.403,5906440,2,2024-01-14,420,1
104,41.242,-43.556,5906440,1,2024-01-24,620,1
108,41.968,-37.977,5906440,1,2024-03-04,220,1
113,44.925,-39.395,5906440,1,2024-04-23,420,1
116,45.983,-36.946,5906440,1,2024-05-23,420,1
122,46.091,-36.54,5906440,0,2024-07-22,660,1
16,35.593,-123.818,5906441,0,2021-04-11,380,1
23,36.274,-122.793,5906441,3,2021-05-18,380,0
41,37.38881343588817,-124.89189409684576,5906441,2,2021-08-21,260,0
48,37.575,-125.3,5906441,0,2021-09-28,340,0
49,37.496,-125.401,5906441,2,2021-10-04,260,0
4,-49.7866,153.8181,5906443,2,2023-02-11,580,0
10,-51.4078,155.8356,5906443,1,2023-04-12,620,0
12,-53.2754,156.8843,5906443,1,2023-05-02,460,1
13,-53.3341,157.9551,5906443,1,2023-05-12,620,0
22,-52.4457,165.0608,5906443,0,2023-08-10,340,0
28,-52.8637,166.1757,5906443,0,2023-10-09,460,0
29,-52.8893,165.9538,5906443,0,2023-10-19,500,1
39,-52.5459,166.2928,5906443,1,2024-01-26,580,0
43,-53.0222,166.1974,5906443,0,2024-03-06,540,0
54,-52.8525,167.2164,5906443,0,2024-06-24,460,1
57,-52.9185,166.3647,5906443,0,2024-07-23,580,1
59,-52.457,166.7114,5906443,0,2024-08-12,580,1
60,-52.328,166.9373,5906443,2,2024-08-22,500,1
61,-52.5436,167.2376,5906443,0,2024-09-01,580,1
1,-51.224,-160.054,5906444,2,2022-12-01,620,0
2,-51.893,-159.899,5906444,1,2022-12-11,540,0
3,-51.455,-159.622,5906444,2,2022-12-21,460,0
4,-51.45,-161.083,5906444,0,2022-12-31,500,0
6,-51.853,-158.74,5906444,2,2023-01-20,500,0
7,-51.427,-158.357,5906444,1,2023-01-30,420,0
8,-51.667,-156.214,5906444,1,2023-02-09,500,0
9,-51.71,-154.838,5906444,0,2023-02-19,540,0
10,-51.276,-154.387,5906444,1,2023-03-01,580,0
13,-51.3871,-154.2584,5906444,1,2023-03-31,540,0
14,-51.4072,-154.5579,5906444,1,2023-04-10,620,0
15,-51.8546,-154.6299,5906444,1,2023-04-20,700,0
17,-51.5182,-152.5451,5906444,1,2023-05-09,700,0
26,-49.1758,-148.9337,5906444,1,2023-08-07,700,0
29,-51.6326,-142.5362,5906444,0,2023-09-05,220,1
35,-52.3869,-134.6179,5906444,0,2023-11-04,220,1
46,-51.0637,-126.7523,5906444,2,2024-02-21,660,0
47,-50.5506,-126.8662,5906444,2,2024-03-02,620,0
58,-49.4922,-122.2007,5906444,0,2024-06-19,620,0
61,-49.3152,-120.2534,5906444,0,2024-07-19,660,0
25,-18.007,-119.103,5906448,2,2022-06-24,500,0
40,-17.667,-119.636,5906448,3,2022-11-24,500,0
46,-11.95,-118.796,5906450,0,2023-01-07,220,0
47,-12.256,-118.542,5906450,0,2023-01-17,220,0
48,27.1457,-125.8624,5906468,0,2023-03-20,220,0
49,27.4369,-125.4317,5906468,0,2023-03-30,300,0
77,27.0332,-122.7725,5906468,0,2024-01-12,460,0
12,20.954,-134.95,5906469,0,2022-03-17,260,0
22,20.288,-137.083,5906469,0,2022-06-28,260,0
26,19.429,-138.939,5906469,0,2022-08-08,220,0
46,18.043,-140.884,5906469,3,2023-03-01,260,0
47,18.1637,-139.7825,5906469,0,2023-03-12,300,0
51,17.936,-135.8027,5906469,0,2023-04-22,260,0
54,18.2162,-135.6939,5906469,0,2023-05-23,300,0
55,18.0807,-135.8255,5906469,0,2023-06-02,220,0
56,18.0031,-136.0583,5906469,0,2023-06-12,260,0
61,17.4694,-136.7068,5906469,0,2023-08-03,260,0
7,19.928,-137.207,5906470,0,2022-01-27,220,0
9,19.731,-136.648,5906470,0,2022-02-16,220,0
11,19.392,-136.114,5906470,0,2022-03-09,220,0
18,19.798,-135.995,5906470,0,2022-05-20,220,0
27,19.376,-137.336,5906470,0,2022-08-21,220,0
28,19.26,-137.521,5906470,0,2022-08-31,260,0
37,19.84,-138.238,5906470,0,2022-12-01,260,0
39,19.3887,-138.5759,5906470,0,2022-12-22,220,0
42,18.616,-139.353,5906470,0,2023-01-22,220,0
45,18.545,-139.2,5906470,0,2023-02-22,220,0
87,19.8511,-148.4032,5906470,0,2024-04-28,300,0
3,15.094,-153.082,5906472,2,2022-01-04,220,0
21,15.723,-151.215,5906472,0,2022-07-08,220,0
39,16.219,-151.267,5906472,0,2023-01-09,260,0
40,15.913,-152.065,5906472,0,2023-01-20,260,0
47,15.8963,-153.9755,5906472,0,2023-04-02,260,0
48,16.2549,-153.6311,5906472,0,2023-04-12,260,0
52,15.7224,-152.2525,5906472,0,2023-05-23,220,0
56,16.5634,-152.7461,5906472,0,2023-07-03,260,0
86,15.9488,-154.5928,5906472,0,2024-05-03,260,0
20,-0.06,-146.417,5906473,0,2022-06-19,300,0
74,6.6066,-138.7794,5906475,0,2024-01-05,220,0
76,6.6394,-138.6273,5906475,0,2024-01-26,220,0
53,5.4537,-143.5297,5906476,0,2023-05-24,220,0
90,6.0855,-146.8905,5906476,0,2024-06-10,220,0
28,-33.512,-27.776,5906487,0,2022-11-25,420,1
29,-33.144,-27.849,5906487,3,2022-12-05,420,1
38,-31.175,-32.618,5906487,3,2023-03-08,420,1
71,-30.346,-36.429,5906487,0,2024-02-09,420,1
24,-38.173,-44.35,5906488,0,2022-10-07,460,1
25,-37.664,-42.184,5906488,0,2022-10-18,660,0
29,-38.21,-44.111,5906488,1,2022-11-28,460,1
34,-37.777,-42.408,5906488,1,2023-01-18,380,1
49,-40.993,-52.783,5906488,0,2023-06-21,220,1
61,-42.802,-50.493,5906488,2,2023-10-22,220,1
65,-37.44,-48.502,5906488,0,2023-12-02,620,0
80,-33.116,-49.381,5906488,0,2024-05-04,700,0
31,-35.951,-44.7,5906489,1,2022-12-22,660,0
36,-36.487,-50.26,5906489,2,2023-02-12,460,0
37,-35.369,-49.241,5906489,1,2023-02-22,660,0
41,-36.839,-44.485,5906489,0,2023-04-04,420,1
43,-37.429,-44.02,5906489,1,2023-04-25,420,1
54,-36.458,-47.383,5906489,3,2023-08-16,700,0
55,-37.366,-46.062,5906489,0,2023-08-26,620,0
71,-34.185,-45.541,5906489,1,2024-02-07,380,1
81,-38.877,-40.678,5906489,2,2024-05-20,660,0
83,-38.802,-38.208,5906489,0,2024-06-09,660,0
55,-32.851,0.613,5906490,0,2023-09-12,220,1
18,-34.55,-8.014,5906491,2,2022-08-24,420,1
49,-32.551,-11.476,5906491,1,2023-07-08,420,1
50,-32.599,-11.562,5906491,2,2023-07-18,420,1
51,-32.284,-11.658,5906491,2,2023-07-29,420,1
52,-31.789,-11.816,5906491,2,2023-08-08,420,1
53,-31.204,-12.276,5906491,0,2023-08-18,420,1
59,-28.995,-16.168,5906491,2,2023-10-19,420,1
23,-35.668,-15.181,5906492,0,2022-10-07,220,1
56,-33.974,-4.724,5906492,0,2023-09-11,420,1
10,-66.4568,-11.2473,5906494,0,2022-06-20,260,0
36,-66,2.132,5906496,0,2023-03-14,620,1
8,-37.023,13.867,5906500,1,2022-05-19,620,0
16,-38.784,22.927,5906500,0,2022-08-09,420,1
52,-36.825,36.912,5906500,0,2023-08-13,220,1
59,-37.001,37.245,5906500,0,2023-10-24,220,1
8,-40.454,27.825,5906501,2,2022-05-17,620,0
21,-41.549,39.751,5906501,1,2022-09-27,460,0
49,-40.314,57.911,5906501,0,2023-07-11,220,1
56,-41.107,66.464,5906501,0,2023-09-21,380,1
58,-39.796,65.124,5906501,1,2023-10-12,460,0
59,-40.25,63.958,5906501,3,2023-10-22,380,1
60,-41.187,62.701,5906501,0,2023-11-01,420,1
61,-40.93,61.521,5906501,2,2023-11-11,380,1
78,-42.189,67.897,5906501,0,2024-05-04,500,0
88,-44.488,67.961,5906501,0,2024-08-15,420,1
89,-45.109,70.276,5906501,0,2024-08-25,380,1
26,35.883,-122.491,5906507,2,2022-03-06,220,1
36,35.652,-122.189,5906507,3,2022-03-19,220,1
37,35.66,-122.169,5906507,1,2022-03-20,220,1
48,34.118,-121.906,5906507,0,2022-05-13,220,0
64,36.001,-123.506,5906507,0,2022-08-05,260,0
86,34.218,-123.201,5906507,0,2022-11-29,220,0
124,35.9729,-126.8089,5906507,0,2023-06-18,220,1
141,35.0739,-126.6471,5906507,0,2023-09-16,220,1
144,35.783,-126.4572,5906507,0,2023-10-02,460,0
147,36.292,-125.808,5906507,1,2023-10-18,380,0
150,36.6108,-125.2051,5906507,2,2023-11-03,420,0
197,37.232,-125.0804,5906507,1,2024-07-08,300,0
198,37.3389,-125.076,5906507,2,2024-07-13,420,0
208,37.4451,-126.6759,5906507,0,2024-09-04,420,0
209,37.3915,-126.9567,5906507,0,2024-09-09,460,0
7,-54.985,130.639,5906508,0,2022-04-17,220,1
9,-56.241,132.395,5906508,0,2022-05-07,380,1
14,-55.424,129.385,5906508,1,2022-06-26,300,1
16,-55.734,128.182,5906508,2,2022-07-16,300,1
59,-58.4911,130.0061,5906508,0,2023-09-19,220,1
60,-58.7529,131.0888,5906508,0,2023-09-29,220,1
3,-56.968,162.478,5906509,0,2023-02-03,260,0
4,-58.468,163.715,5906509,3,2023-02-13,260,0
18,-61.9398,172.5625,5906509,0,2023-07-02,260,0
22,-63.152,178.8978,5906509,3,2023-08-11,220,1
23,-63.1187,-179.5361,5906509,3,2023-08-21,260,1
24,-62.6839,-178.932,5906509,0,2023-08-31,220,1
25,-62.3561,-177.8718,5906509,2,2023-09-10,220,1
26,-62.5478,-176.6622,5906509,0,2023-09-19,220,1
28,-62.451,-174.9152,5906509,0,2023-10-09,220,1
30,-61.9295,-174.9001,5906509,0,2023-10-29,220,1
31,-61.9251,-174.9913,5906509,0,2023-11-08,220,1
32,-61.906,-175.8882,5906509,2,2023-11-18,300,1
33,-61.7879,-176.8582,5906509,2,2023-11-28,580,1
34,-61.549,-177.8654,5906509,1,2023-12-08,260,1
35,-61.2651,-178.6803,5906509,2,2023-12-18,260,1
36,-60.8775,-179.547,5906509,3,2023-12-28,340,1
37,-60.5042,-179.2383,5906509,0,2024-01-07,300,1
38,-60.3293,-178.683,5906509,3,2024-01-17,300,0
56,-61.0685,-170.9032,5906509,1,2024-07-14,220,1
57,-60.8833,-169.5699,5906509,0,2024-07-24,260,1
59,-60.9702,-166.9189,5906509,0,2024-08-13,220,1
61,-60.3776,-164.5756,5906509,0,2024-09-02,220,1
18,35.979,141.904,5906511,1,2022-10-31,420,0
19,36.424,142.025,5906511,1,2022-11-10,340,0
20,36.914,142.336,5906511,0,2022-11-20,380,0
22,37.667,144.348,5906511,1,2022-12-11,420,1
24,36.186,148.355,5906511,1,2023-01-01,540,0
26,36.281,152.733,5906511,0,2023-01-21,420,1
27,35.278,154.018,5906511,2,2023-02-01,460,0
29,33.637,156.836,5906511,2,2023-02-22,420,0
35,36.3033,162.0138,5906511,1,2023-04-24,460,0
37,35.6223,162.6188,5906511,1,2023-05-15,500,0
40,35.762,161.7874,5906511,0,2023-06-15,260,0
76,32.8146,161.8163,5906511,3,2024-06-23,500,0
77,31.9631,162.5011,5906511,2,2024-07-03,540,0
78,31.8083,162.8801,5906511,1,2024-07-13,540,0
7,30.022,158.678,5906515,2,2022-07-20,380,1
44,33.7118,-120.6041,5906517,0,2023-09-25,500,0
17,29.997,144.122,5906522,1,2022-10-22,620,1
9,-43.012,30.896,5906524,1,2022-08-10,620,0
10,-43.123,31.588,5906524,1,2022-08-20,500,0
12,-44.095,31.407,5906524,0,2022-09-10,700,0
20,-43.375,34.65,5906524,1,2022-12-01,540,0
21,-42.959,35.506,5906524,0,2022-12-12,460,0
44,-41.254,51.801,5906524,0,2023-08-06,460,1
46,-41.504,53.971,5906524,1,2023-08-27,500,1
53,-40.917,56.297,5906524,1,2023-11-08,300,0
60,-44.505,59.328,5906524,1,2024-01-20,460,0
73,-48.122,82.995,5906524,1,2024-06-04,500,0
77,-48.058,88.336,5906524,1,2024-07-17,300,1
37,-41.052,3.694,5906525,3,2023-05-28,540,0
1,-47.706,37.498,5906526,2,2022-05-09,460,1
4,-48.159,41.022,5906526,0,2022-06-09,460,1
6,-48.462,43.385,5906526,2,2022-06-30,420,1
7,-48.614,44.565,5906526,2,2022-07-10,420,1
8,-48.77,45.782,5906526,1,2022-07-21,380,1
38,-48.19,55.804,5906526,0,2023-05-28,220,0
66,-44.247,68.022,5906526,0,2024-03-14,460,0
80,-39.095,72.642,5906526,0,2024-08-06,340,1
20,50.824,179.432,5906535,1,2023-03-17,260,1
22,50.913,177.503,5906535,2,2023-04-07,700,1
31,-21.3753,48.9005,5906536,1,2023-08-21,340,0
1,-12.457,60.387,5906537,0,2022-11-18,340,0
7,-11.554,58.458,5906537,0,2023-01-17,540,0
9,-12.813,58.881,5906537,2,2023-02-06,260,0
19,-10.8572,59.3171,5906537,2,2023-05-16,220,1
44,-10.9856,59.9213,5906537,0,2024-01-21,260,0
56,-11.112,58.7289,5906537,0,2024-05-20,260,0
60,-11.2394,58.456,5906537,1,2024-06-29,260,1
61,-10.8807,58.5741,5906537,0,2024-07-09,300,0
63,-11.854,58.838,5906537,2,2024-07-29,220,0
65,-12.1053,58.8704,5906537,0,2024-08-18,340,0
66,-11.7864,59.0322,5906537,3,2024-08-28,220,0
67,-11.6649,58.9767,5906537,2,2024-09-07,260,0
62,-8.2591,73.9603,5906539,0,2024-07-04,380,0
21,-8.8538,48.0147,5906540,3,2023-05-15,580,0
51,-10.0438,49.0822,5906540,0,2024-03-09,700,0
18,-55.5176,-51.4093,5906541,2,2023-05-04,220,0
19,-54.9428,-50.6477,5906541,1,2023-05-15,420,0
20,-54.3328,-50.0158,5906541,1,2023-05-25,500,0
26,-51.5202,-50.769,5906541,2,2023-07-26,340,0
39,-39.6001,-55.3065,5906541,1,2023-12-06,500,0
40,-38.4057,-54.2196,5906541,2,2023-12-16,500,0
42,-41.4494,-51.1327,5906541,1,2024-01-06,380,1
49,-36.8286,-51.4279,5906541,3,2024-03-18,660,0
66,-40.0963,-39.8414,5906541,0,2024-09-09,300,0
1,-54.64,-141.814,5906542,1,2022-11-28,460,0
2,-55.133,-140.935,5906542,1,2022-12-09,380,0
4,-56.134,-139.147,5906542,2,2022-12-30,420,0
5,-56.637,-138.251,5906542,0,2023-01-09,380,1
12,-53.425,-133.0439,5906542,1,2023-03-23,540,0
13,-54.549,-129.137,5906542,1,2023-04-02,460,0
14,-55.7125,-125.0903,5906542,1,2023-04-13,460,0
15,-57.2233,-123.7094,5906542,1,2023-04-23,380,1
16,-57.758,-123.836,5906542,1,2023-05-04,380,0
17,-58.2957,-123.9725,5906542,1,2023-05-14,380,1
18,-58.359,-122.2882,5906542,2,2023-05-24,420,1
24,-59.472,-120.673,5906542,2,2023-07-26,260,1
