bin,CYCLE_NUMBER,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,MLD_DEPTH,CONSISTENT_ANOM,WMO
7,227,260,71.573,-3.342,2015-11-05,75.62999725341797,0,5903887
11,47,420,35.053,-122.056,2013-07-15,31.509998321533203,0,5904021
7,208,260,32.958,-129.967,2015-10-29,56.869998931884766,0,5904021
6,241,220,-60.453,-158.982,2017-07-27,82.529998779296875,1,5904104
9,20,340,-64.89,149.735,2013-06-09,102.4000015258789,0,5904105
6,22,220,-64.867,149.484,2013-06-19,111.60000610351562,1,5904105
7,22,260,-64.867,149.484,2013-06-19,111.60000610351562,0,5904105
8,23,300,-64.855,149.358,2013-06-24,77.5,0,5904105
10,27,380,-64.808,148.854,2013-07-15,121.70000457763672,1,5904105
11,27,420,-64.808,148.854,2013-07-15,121.70000457763672,1,5904105
10,28,380,-64.797,148.729,2013-07-20,151.5,0,5904105
11,28,420,-64.797,148.729,2013-07-20,151.5,0,5904105
6,99,220,-65.283,149.312,2014-10-08,67.28999328613281,0,5904105
7,108,260,-64.726,151.301,2014-12-12,42.529998779296875,0,5904105
6,31,220,-57.518,-172.989,2015-01-30,76.84000396728516,0,5904179
6,32,220,-57.485,-173.335,2015-02-10,82.30000305175781,0,5904179
6,33,220,-57.326,-172.942,2015-02-20,91.44000244140625,0,5904179
6,34,220,-57.651,-172.663,2015-03-02,92.10999298095703,0,5904179
7,38,260,-56.827,-172.269,2015-04-13,121.89999389648438,0,5904179
11,42,420,-57.182,-171.363,2015-05-24,172.02000427246094,1,5904179
11,46,420,-57.941,-170.759,2015-07-04,201.45999145507812,0,5904179
8,66,300,-55.43,-166.185,2016-01-27,66.160003662109375,0,5904179
11,67,420,-55.723,-166.151,2016-02-06,82.089996337890625,0,5904179
11,74,420,-55.318,-168.111,2016-04-18,141.72000122070312,0,5904179
12,74,460,-55.318,-168.111,2016-04-18,141.72000122070312,0,5904179
11,75,420,-55.256,-168.589,2016-04-28,122.26000213623047,0,5904179
11,80,420,-54.795,-169.202,2016-06-19,212.13999938964844,1,5904179
10,81,380,-54.672,-168.494,2016-06-29,241.34999084472656,1,5904179
10,82,380,-54.851,-167.252,2016-07-09,191.38999938964844,1,5904179
10,84,380,-55.911,-168.05,2016-07-30,242.3300018310547,1,5904179
11,84,420,-55.911,-168.05,2016-07-30,242.3300018310547,1,5904179
10,86,380,-55.537,-170.627,2016-08-20,251.8800048828125,1,5904179
7,106,260,-54.562,-162.928,2017-03-14,77.40999603271484,0,5904179
11,106,420,-54.562,-162.928,2017-03-14,77.40999603271484,0,5904179
9,114,340,-54.255,-157.857,2017-06-04,151.86000061035156,0,5904179
10,114,380,-54.255,-157.857,2017-06-04,151.86000061035156,1,5904179
11,117,420,-54.88,-154.826,2017-07-05,231.6699981689453,1,5904179
10,122,380,-54.96,-146.383,2017-08-26,291.7799987792969,1,5904179
11,122,420,-54.96,-146.383,2017-08-26,291.7799987792969,1,5904179
6,123,220,-56.066,-141.335,2017-09-06,111.38999938964844,0,5904179
11,124,420,-57.502,-137.173,2017-09-16,331.1600036621094,0,5904179
11,129,420,-56.662,-130.705,2017-11-07,281.9700012207031,1,5904179
6,130,220,-57.588,-130.374,2017-11-17,112.36000061035156,1,5904179
10,135,380,-59.371,-127.179,2018-01-08,132.22999572753906,1,5904179
11,135,420,-59.371,-127.179,2018-01-08,132.22999572753906,1,5904179
12,136,460,-60.158,-124.544,2018-01-18,142.62001037597656,1,5904179
6,139,220,-58.966,-119.642,2018-02-18,111.72000122070312,1,5904179
10,148,380,-61.529,-116.466,2018-05-22,191.94000244140625,1,5904179
11,148,420,-61.529,-116.466,2018-05-22,191.94000244140625,1,5904179
11,149,420,-61.155,-116.892,2018-06-02,181.9499969482422,0,5904179
11,164,420,-61.58,-114.829,2018-11-03,322.1300048828125,0,5904179
6,166,220,-62.382,-115.7,2018-11-24,192.16000366210938,1,5904179
8,171,300,-63.79,-113.209,2019-01-14,21.649999618530273,1,5904179
11,171,420,-63.79,-113.209,2019-01-14,21.649999618530273,0,5904179
6,173,220,-64.122,-108.216,2019-02-04,72.37000274658203,1,5904179
7,175,260,-64.39,-108.35,2019-02-24,77.19000244140625,1,5904179
7,176,260,-64.453,-108.819,2019-03-07,81.83000183105469,1,5904179
11,222,420,-61.555,-87.386,2020-06-23,141.72999572753906,0,5904179
11,36,420,-60.297,-119.544,2015-04-04,151.13999938964844,0,5904185
11,37,420,-60.642,-119.279,2015-04-14,130.989990234375,0,5904185
11,44,420,-62.647,-114.284,2015-06-25,161.47999572753906,0,5904185
6,61,220,-60.176,-106.454,2015-12-18,62.439998626708984,1,5904185
7,63,260,-60.561,-107.172,2016-01-08,89.470001220703125,1,5904185
7,65,260,-60.051,-107.657,2016-01-28,41.959999084472656,0,5904185
11,86,420,-62.483,-101.389,2016-09-01,151.45999145507812,0,5904185
6,103,220,-62.638,-102.411,2017-02-23,68.34000396728516,1,5904185
11,109,420,-62.36,-98.147,2017-04-26,121.59000396728516,1,5904185
7,131,260,-61.555,-90.444,2017-12-10,111.54000091552734,1,5904185
10,133,380,-60.869,-87.603,2017-12-30,5.96999979019165,1,5904185
11,133,420,-60.869,-87.603,2017-12-30,5.96999979019165,1,5904185
7,134,260,-61.982,-87.36,2018-01-10,74.56999969482422,1,5904185
10,135,380,-62.67,-85.697,2018-01-20,74.29000091552734,1,5904185
11,135,420,-62.67,-85.697,2018-01-20,74.29000091552734,1,5904185
11,136,420,-61.652,-83.391,2018-01-30,45.53999710083008,1,5904185
6,138,220,-62.908,-82.269,2018-02-20,71.83000183105469,1,5904185
7,142,260,-63.179,-83.193,2018-04-02,83.3499984741211,NA,5904185
6,144,220,-62.775,-83.94,2018-04-23,81.54000091552734,1,5904185
10,146,380,-61.915,-81.609,2018-05-14,140.87998962402344,1,5904185
11,146,420,-61.915,-81.609,2018-05-14,140.87998962402344,1,5904185
11,149,420,-60.173,-74.221,2018-06-14,191.2100067138672,1,5904185
11,155,420,-58.021,-65.822,2018-08-14,271.739990234375,1,5904185
6,156,220,-58.454,-63.036,2018-08-24,161.7899932861328,1,5904185
15,161,580,-54.077,-50.821,2018-10-15,501.8699951171875,1,5904185
11,18,420,-50.565,-140.622,2014-07-14,269.010009765625,1,5904188
16,102,620,-54.16,-125.755,2016-02-05,82.16999816894531,0,5904188
17,131,660,-55.045,-125.579,2016-11-26,6.389999866485596,0,5904188
16,138,620,-53.499,-128.173,2017-02-04,61.85000228881836,0,5904188
17,138,660,-53.499,-128.173,2017-02-04,61.85000228881836,0,5904188
17,142,660,-53.575,-128.788,2017-03-17,111.75,0,5904188
14,165,540,-50.357,-119.992,2017-11-03,51.7400016784668,0,5904188
14,167,540,-49.604,-119.115,2017-11-23,58.18000030517578,0,5904188
11,4,420,-54.618,-149.732,2014-04-28,111.37999725341797,0,5904396
14,5,540,-54.087,-148.271,2014-05-03,101.1199951171875,0,5904396
17,9,660,-55.098,-141.344,2014-05-24,101.52000427246094,1,5904396
13,10,500,-54.006,-141.835,2014-05-30,121.65999603271484,1,5904396
14,12,540,-53.956,-140.699,2014-06-09,88.6500015258789,1,5904396
16,12,620,-53.956,-140.699,2014-06-09,88.6500015258789,1,5904396
17,13,660,-54.009,-140.846,2014-06-15,120.88999938964844,1,5904396
18,13,700,-54.009,-140.846,2014-06-15,120.88999938964844,1,5904396
12,20,460,-54.524,-139.003,2014-07-22,321.1499938964844,0,5904396
13,20,500,-54.524,-139.003,2014-07-22,321.1499938964844,0,5904396
14,21,540,-55.059,-138.318,2014-07-27,122.0999984741211,1,5904396
13,79,500,-51.4,-125.523,2015-06-18,261.80999755859375,0,5904396
12,120,460,-48.693,-109.447,2016-08-05,122.11000061035156,0,5904396
12,127,460,-48.331,-110.126,2016-10-14,230.94000244140625,0,5904396
13,127,500,-48.331,-110.126,2016-10-14,230.94000244140625,0,5904396
13,128,500,-48.423,-110.034,2016-10-24,32.12999725341797,0,5904396
11,36,420,-63.879,2.773,2016-01-15,62.31999969482422,0,5904468
12,36,460,-63.879,2.773,2016-01-15,62.31999969482422,0,5904468
13,36,500,-63.879,2.773,2016-01-15,62.31999969482422,0,5904468
11,70,420,-66.235,4.378,2016-12-30,22.589998245239258,0,5904468
12,70,460,-66.235,4.378,2016-12-30,22.589998245239258,0,5904468
13,70,500,-66.235,4.378,2016-12-30,22.589998245239258,0,5904468
14,95,540,-65.156,-0.193,2017-09-13,92.15999603271484,0,5904468
16,95,620,-65.156,-0.193,2017-09-13,92.15999603271484,0,5904468
12,96,460,-64.938,0.426,2017-09-24,102.08000183105469,0,5904468
13,100,500,-64.803,5.251,2017-10-06,131.3000030517578,0,5904471
9,103,340,-64.838,6.405,2017-11-07,84.529998779296875,0,5904471
12,119,460,-65.458,5.796,2018-04-21,81.7699966430664,0,5904471
13,119,500,-65.458,5.796,2018-04-21,81.7699966430664,0,5904471
12,123,460,-65.937,4.554,2018-06-01,96.91999816894531,NA,5904471
7,101,260,-69.293,-29.491,2017-11-13,111.68000030517578,0,5904472
12,19,460,-47.746,37.315,2015-08-02,121.30999755859375,1,5904473
11,21,420,-49.008,39.658,2015-08-23,158.9199981689453,0,5904473
12,57,460,-46.312,58.272,2016-08-28,151.12998962402344,1,5904473
12,131,460,-37.467,32.628,2018-02-09,7.769999980926514,0,5904474
18,134,700,-39.747,33.523,2018-03-11,36.34000015258789,0,5904474
8,13,300,-38.324,11.004,2015-02-07,51.9900016784668,1,5904475
6,176,220,-27.248,-17.16,2018-11-24,7.690000057220459,1,5904475
12,214,460,-28.452,-24.739,2019-12-09,88,NA,5904475
16,27,620,-47.12,24.987,2015-08-26,157.91000366210938,1,5904476
6,51,220,-48.014,32.881,2016-02-21,61.790000915527344,0,5904476
8,13,300,-56.329,4.859,2015-04-12,180.0800018310547,0,5904477
8,21,300,53.098,-24.759,2014-04-28,4.510000228881836,0,5904479
9,21,340,53.098,-24.759,2014-04-28,4.510000228881836,0,5904479
8,25,300,52.396,-24.83,2014-05-19,84.0199966430664,0,5904479
8,27,300,52.325,-24.483,2014-05-30,14.010000228881836,0,5904479
8,28,300,52.345,-23.924,2014-06-04,36.15999984741211,1,5904479
8,29,300,52.546,-23.385,2014-06-09,52.18000030517578,1,5904479
14,95,540,53.071,-22.164,2015-05-23,4.28000020980835,0,5904479
6,101,220,-49.469,36.139,2018-11-08,77.4000015258789,1,5904659
11,114,420,-50.569,38.682,2019-03-23,127.93999481201172,1,5904659
11,121,420,-49.841,41.755,2019-06-03,228.83999633789062,0,5904659
6,27,220,-57.853,-47.933,2016-10-03,70.37999725341797,1,5904660
11,28,420,-58.75,-47.48,2016-10-13,7.450000286102295,0,5904660
12,31,460,-58.792,-49.333,2016-11-14,101.68000030517578,0,5904660
12,47,460,-58.329,-43.054,2017-04-28,101.5,0,5904660
12,48,460,-58.252,-42.484,2017-05-08,111.58000183105469,0,5904660
14,60,540,-56.028,-39.787,2017-09-11,181.3300018310547,0,5904660
7,81,260,-53.209,-46.4,2018-04-16,93.720001220703125,0,5904660
6,84,220,-52.847,-46.246,2018-05-17,86.64000701904297,1,5904660
6,86,220,-52.92,-44.028,2018-06-07,101.5999984741211,1,5904660
14,34,540,-53.645,-57.181,2016-12-05,62.81999969482422,0,5904661
12,37,460,-52.068,-54.865,2017-01-05,46.08000183105469,0,5904661
14,37,540,-52.068,-54.865,2017-01-05,46.08000183105469,0,5904661
16,42,620,-50.634,-54.152,2017-02-25,55.29999923706055,0,5904661
11,44,420,-49.24,-53.793,2017-03-18,67.0199966430664,0,5904661
12,47,460,-45.59,-58.791,2017-04-18,62.66999816894531,NA,5904661
6,25,220,-64.02788069974743,91.68041710641246,2016-09-20,102.1300048828125,1,5904670
10,28,380,-64.20931380183865,91.27634448537518,2016-10-20,88.2300033569336,0,5904670
7,19,260,-61.342,-164.088,2016-11-04,168.42999267578125,1,5904672
8,42,300,-60.774,-155.383,2017-06-22,124.44000244140625,1,5904672
8,45,300,-59.314,-153.781,2017-07-22,174.11000061035156,1,5904672
8,48,300,-59.535,-153.295,2017-08-21,174.61000061035156,1,5904672
6,55,220,-57.411,-149.366,2017-10-30,204.5800018310547,1,5904672
6,56,220,-56.785,-147.806,2017-11-09,50.16999816894531,1,5904672
7,57,260,-56.628,-148.021,2017-11-20,90.73999786376953,1,5904672
6,58,220,-56.349,-148.036,2017-11-30,160.3800048828125,1,5904672
7,58,260,-56.349,-148.036,2017-11-30,160.3800048828125,1,5904672
6,59,220,-55.666,-147.093,2017-12-10,60.33000183105469,1,5904672
6,60,220,-55.451,-145.262,2017-12-20,4.299999713897705,1,5904672
12,62,460,-56.886,-141.199,2018-01-09,70.12000274658203,0,5904672
6,68,220,-60.975,-138.263,2018-03-10,92.30999755859375,NA,5904672
6,1,220,-60.025,-170.072,2016-05-12,158.52000427246094,1,5904673
8,7,300,-60.154,-169.074,2016-07-11,172,1,5904673
10,8,380,-60.258,-168.744,2016-07-22,194.4499969482422,1,5904673
9,10,340,-60.265,-167.901,2016-08-10,260.20001220703125,1,5904673
8,14,300,-59.509,-166.979,2016-09-20,218.07000732421875,1,5904673
9,14,340,-59.509,-166.979,2016-09-20,218.07000732421875,1,5904673
10,15,380,-59.444,-166.938,2016-09-30,280.260009765625,1,5904673
8,17,300,-59.05,-167.527,2016-10-20,14.130000114440918,1,5904673
8,19,300,-58.481,-166.924,2016-11-09,64.05999755859375,1,5904673
9,19,340,-58.481,-166.924,2016-11-09,64.05999755859375,1,5904673
12,19,460,-58.481,-166.924,2016-11-09,64.05999755859375,1,5904673
6,20,220,-58.338,-166.31,2016-11-19,32.15999984741211,1,5904673
8,20,300,-58.338,-166.31,2016-11-19,32.15999984741211,1,5904673
6,21,220,-58.297,-165.583,2016-11-29,54.459999084472656,1,5904673
7,21,260,-58.297,-165.583,2016-11-29,54.459999084472656,1,5904673
11,21,420,-58.297,-165.583,2016-11-29,54.459999084472656,1,5904673
7,22,260,-58.419,-165.001,2016-12-09,42.130001068115234,0,5904673
8,22,300,-58.419,-165.001,2016-12-09,42.130001068115234,0,5904673
11,22,420,-58.419,-165.001,2016-12-09,42.130001068115234,1,5904673
12,22,460,-58.419,-165.001,2016-12-09,42.130001068115234,1,5904673
9,23,340,-58.538,-164.58,2016-12-19,42.20000076293945,0,5904673
12,23,460,-58.538,-164.58,2016-12-19,42.20000076293945,1,5904673
6,24,220,-58.72,-164.297,2016-12-29,50.630001068115234,0,5904673
7,24,260,-58.72,-164.297,2016-12-29,50.630001068115234,1,5904673
8,24,300,-58.72,-164.297,2016-12-29,50.630001068115234,1,5904673
10,24,380,-58.72,-164.297,2016-12-29,50.630001068115234,1,5904673
11,24,420,-58.72,-164.297,2016-12-29,50.630001068115234,1,5904673
9,25,340,-58.964,-163.88,2017-01-08,68.3499984741211,NA,5904673
10,25,380,-58.964,-163.88,2017-01-08,68.3499984741211,NA,5904673
11,25,420,-58.964,-163.88,2017-01-08,68.3499984741211,NA,5904673
7,26,260,-59.078,-163.456,2017-01-18,50.22999954223633,1,5904673
10,26,380,-59.078,-163.456,2017-01-18,50.22999954223633,0,5904673
11,26,420,-59.078,-163.456,2017-01-18,50.22999954223633,1,5904673
6,27,220,-59.115,-163.092,2017-01-28,68.26000213623047,0,5904673
9,27,340,-59.115,-163.092,2017-01-28,68.26000213623047,0,5904673
10,27,380,-59.115,-163.092,2017-01-28,68.26000213623047,0,5904673
6,28,220,-59.121,-162.604,2017-02-07,62.54999923706055,NA,5904673
7,28,260,-59.121,-162.604,2017-02-07,62.54999923706055,NA,5904673
6,29,220,-59.007,-162.045,2017-02-17,70.089996337890625,NA,5904673
6,30,220,-58.843,-161.516,2017-02-27,76.23999786376953,0,5904673
6,31,220,-58.81,-160.776,2017-03-09,58.33000183105469,NA,5904673
9,31,340,-58.81,-160.776,2017-03-09,58.33000183105469,NA,5904673
8,32,300,-58.792,-159.834,2017-03-19,68.470001220703125,1,5904673
9,32,340,-58.792,-159.834,2017-03-19,68.470001220703125,1,5904673
6,33,220,-58.587,-159.074,2017-03-29,76.13999938964844,1,5904673
7,33,260,-58.587,-159.074,2017-03-29,76.13999938964844,1,5904673
8,33,300,-58.587,-159.074,2017-03-29,76.13999938964844,1,5904673
11,33,420,-58.587,-159.074,2017-03-29,76.13999938964844,1,5904673
8,34,300,-58.049,-158.759,2017-04-08,84.54000091552734,1,5904673
9,34,340,-58.049,-158.759,2017-04-08,84.54000091552734,1,5904673
11,34,420,-58.049,-158.759,2017-04-08,84.54000091552734,1,5904673
8,35,300,-57.528,-158.646,2017-04-18,102.38999938964844,1,5904673
9,35,340,-57.528,-158.646,2017-04-18,102.38999938964844,1,5904673
6,36,220,-57.187,-158.083,2017-04-28,101.91000366210938,1,5904673
7,36,260,-57.187,-158.083,2017-04-28,101.91000366210938,1,5904673
6,37,220,-57.07,-157.321,2017-05-08,118.41999816894531,1,5904673
9,37,340,-57.07,-157.321,2017-05-08,118.41999816894531,1,5904673
10,37,380,-57.07,-157.321,2017-05-08,118.41999816894531,1,5904673
8,38,300,-57.252,-156.057,2017-05-18,124.06999969482422,1,5904673
6,39,220,-57.534,-154.649,2017-05-28,118.37999725341797,1,5904673
10,39,380,-57.534,-154.649,2017-05-28,118.37999725341797,1,5904673
13,39,500,-57.534,-154.649,2017-05-28,118.37999725341797,0,5904673
6,40,220,-57.047,-153.482,2017-06-07,140.16000366210938,1,5904673
7,41,260,-56.425,-154.654,2017-06-17,166.08999633789062,1,5904673
11,44,420,-56.614,-153.086,2017-07-17,176.1699981689453,1,5904673
9,45,340,-56.381,-151.925,2017-07-27,161.89999389648438,1,5904673
7,46,260,-55.717,-151.072,2017-08-06,119.86000061035156,1,5904673
9,47,340,-55.6,-150.297,2017-08-16,183.94000244140625,1,5904673
7,48,260,-56.118,-149.461,2017-08-26,87.94999694824219,1,5904673
8,48,300,-56.118,-149.461,2017-08-26,87.94999694824219,1,5904673
9,48,340,-56.118,-149.461,2017-08-26,87.94999694824219,1,5904673
7,50,260,-55.714,-147.151,2017-09-15,98.11000061035156,1,5904673
8,50,300,-55.714,-147.151,2017-09-15,98.11000061035156,1,5904673
11,50,420,-55.714,-147.151,2017-09-15,98.11000061035156,1,5904673
9,51,340,-55.936,-146.963,2017-09-25,127.98999786376953,1,5904673
9,52,340,-56.003,-146.378,2017-10-05,204.52000427246094,1,5904673
6,53,220,-55.72,-146.06,2017-10-15,130.1300048828125,1,5904673
8,53,300,-55.72,-146.06,2017-10-15,130.1300048828125,1,5904673
7,54,260,-56.016,-145.144,2017-10-25,50.0099983215332,1,5904673
7,55,260,-56.43,-142.169,2017-11-04,118.41000366210938,1,5904673
8,55,300,-56.43,-142.169,2017-11-04,118.41000366210938,1,5904673
11,56,420,-57.377,-138.73,2017-11-14,146.5,1,5904673
13,56,500,-57.377,-138.73,2017-11-14,146.5,1,5904673
10,57,380,-57.698,-135.241,2017-11-24,220.3300018310547,1,5904673
11,57,420,-57.698,-135.241,2017-11-24,220.3300018310547,1,5904673
6,59,220,-58.71,-134.045,2017-12-14,72.23999786376953,NA,5904673
9,60,340,-59.713,-133.794,2017-12-24,50.31999969482422,1,5904673
7,61,260,-60.014,-133.128,2018-01-03,120.36000061035156,1,5904673
6,65,220,-59.77,-129.925,2018-02-12,94.25,NA,5904673
6,69,220,-60.787,-126.963,2018-03-24,114.37000274658203,1,5904673
7,69,260,-60.787,-126.963,2018-03-24,114.37000274658203,1,5904673
6,71,220,-61.148,-126.55,2018-04-13,128.24000549316406,1,5904673
9,78,340,-63.454,-122.441,2018-06-22,198.47000122070312,0,5904673
8,80,300,-62.918,-120.46,2018-07-12,200.13999938964844,1,5904673
9,80,340,-62.918,-120.46,2018-07-12,200.13999938964844,1,5904673
11,83,420,-63.557,-119.683,2018-08-11,208.41000366210938,0,5904673
6,86,220,-62.509,-118.127,2018-09-10,134.55999755859375,1,5904673
9,92,340,-63.644,-111.84,2018-11-09,236.39999389648438,1,5904673
8,94,300,-62.262,-112.022,2018-11-29,126.44000244140625,1,5904673
7,95,260,-61.928,-112.509,2018-12-09,78.4000015258789,1,5904673
9,95,340,-61.928,-112.509,2018-12-09,78.4000015258789,1,5904673
7,96,260,-61.678,-112.62,2018-12-19,114.23999786376953,1,5904673
8,96,300,-61.678,-112.62,2018-12-19,114.23999786376953,1,5904673
7,97,260,-61.767,-112.984,2018-12-29,108.4000015258789,1,5904673
9,98,340,-61.462,-115.036,2019-01-08,70.089996337890625,1,5904673
6,99,220,-60.853,-116.632,2019-01-18,46.369998931884766,1,5904673
8,99,300,-60.853,-116.632,2019-01-18,46.369998931884766,1,5904673
6,101,220,-60.3,-117.239,2019-02-07,76.36000061035156,1,5904673
7,101,260,-60.3,-117.239,2019-02-07,76.36000061035156,1,5904673
10,101,380,-60.3,-117.239,2019-02-07,76.36000061035156,1,5904673
9,102,340,-59.892,-117.081,2019-02-17,106.41000366210938,1,5904673
10,102,380,-59.892,-117.081,2019-02-17,106.41000366210938,1,5904673
7,104,260,-59.859,-117.181,2019-02-19,125.97000122070312,1,5904673
7,105,260,-59.843,-117.221,2019-02-19,113.97000122070312,1,5904673
8,106,300,-59.828,-117.247,2019-02-20,114.16000366210938,1,5904673
8,113,300,-59.768,-118.2,2019-03-05,110.25,1,5904673
12,113,460,-59.768,-118.2,2019-03-05,110.25,1,5904673
11,22,420,-50.423,93.422,2016-09-04,341.55999755859375,0,5904676
11,23,420,-51.032,94.533,2016-09-15,291.8800048828125,0,5904676
8,34,300,-52.596,100.485,2017-01-14,71.839996337890625,0,5904676
8,35,300,-52.341,101.588,2017-01-25,86.94999694824219,0,5904676
11,42,420,-50.668,105.525,2017-04-12,171.94000244140625,1,5904676
11,44,420,-49.638,103.802,2017-05-04,182.05999755859375,1,5904676
11,52,420,-50.713,104.762,2017-07-31,212.12001037597656,1,5904676
12,52,460,-50.713,104.762,2017-07-31,212.12001037597656,1,5904676
8,58,300,-49.258,110.486,2017-10-05,59.380001068115234,0,5904676
6,59,220,-49.624,111.545,2017-10-16,81.22999572753906,1,5904676
11,86,420,-55.165,121.89,2018-08-09,149.33999633789062,0,5904676
12,108,460,-56.512,133.774,2019-04-08,451.07000732421875,NA,5904676
13,108,500,-56.512,133.774,2019-04-08,451.07000732421875,NA,5904676
14,108,540,-56.512,133.774,2019-04-08,451.07000732421875,NA,5904676
6,109,220,-56.402,134.48,2019-04-19,122.0999984741211,1,5904676
6,135,220,-56.502,159.109,2020-01-30,49.64999771118164,0,5904676
14,139,540,-55.97,164.213,2020-03-14,111.94999694824219,1,5904676
18,19,700,-52.731,153.22,2016-08-26,502.1099853515625,0,5904677
10,25,380,-55.7,163.128,2016-10-25,141.40000915527344,0,5904677
8,27,300,-58.08,167.212,2016-11-15,111.40999603271484,0,5904677
9,27,340,-58.08,167.212,2016-11-15,111.40999603271484,0,5904677
13,34,500,-52.56,173.911,2017-01-24,85.93000030517578,0,5904677
11,146,420,-48.804,-175.611,2020-02-10,69.34000396728516,0,5904678
12,6,460,-48.13,82.433,2016-03-10,89.910003662109375,0,5904679
11,8,420,-48.899,82.369,2016-03-31,84.100006103515625,0,5904679
16,9,620,-49.874,83.203,2016-04-11,90.93999481201172,0,5904679
11,14,420,-54.299,84.701,2016-06-01,228.4600067138672,0,5904679
11,68,420,-53.619,96.901,2017-12-15,120.89999389648438,0,5904679
6,87,220,-52.385,112.783,2018-06-30,130.61000061035156,1,5904679
6,107,220,-55.776,118.036,2019-01-23,121.44000244140625,0,5904679
6,116,220,-55.515,122.01,2019-04-26,131.04000854492188,1,5904679
6,119,220,-55.926,123.233,2019-05-27,201.02000427246094,NA,5904679
12,2,460,-50.834,90.499,2016-03-12,120.94000244140625,0,5904682
13,67,500,-47.866,126.344,2018-01-14,111.02999877929688,1,5904682
14,67,540,-47.866,126.344,2018-01-14,111.02999877929688,1,5904682
14,70,540,-48.759,128.343,2018-02-14,96.98999786376953,1,5904682
16,70,620,-48.759,128.343,2018-02-14,96.98999786376953,1,5904682
